"Geography Type Description","Geography Name","Sits in State","GeoID","Formatted GeoID","National Walkability Index","Data Time Period","Geographic Vintage","Data Source","Selected Location"
"GeoID_Description","GeoID_Name","SitsinState","GeoID","GeoID_Formatted","natwalkind","TimeFrame","GeoVintage","Source","Location"
"Block Group","060170315042","CA","060170315042","=""060170315042""","3.17","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060170315043","CA","060170315043","=""060170315043""","3.17","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060170315044","CA","060170315044","=""060170315044""","8.17","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060170316001","CA","060170316001","=""060170316001""","9.50","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060170316002","CA","060170316002","=""060170316002""","10.67","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060170316003","CA","060170316003","=""060170316003""","14.17","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060170316004","CA","060170316004","=""060170316004""","15.83","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060170316005","CA","060170316005","=""060170316005""","14.67","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060170317001","CA","060170317001","=""060170317001""","7.33","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060170318001","CA","060170318001","=""060170318001""","7.50","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060170318002","CA","060170318002","=""060170318002""","7.17","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060170318003","CA","060170318003","=""060170318003""","7.33","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060170319001","CA","060170319001","=""060170319001""","2.00","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060170320001","CA","060170320001","=""060170320001""","10.00","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060170320002","CA","060170320002","=""060170320002""","4.83","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060170320003","CA","060170320003","=""060170320003""","5.50","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060179900000","CA","060179900000","=""060179900000""","1.00","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190001001","CA","060190001001","=""060190001001""","19.00","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190002001","CA","060190002001","=""060190002001""","14.33","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190002002","CA","060190002002","=""060190002002""","17.33","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190002003","CA","060190002003","=""060190002003""","14.00","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190003001","CA","060190003001","=""060190003001""","16.00","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190003002","CA","060190003002","=""060190003002""","18.33","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190003003","CA","060190003003","=""060190003003""","14.00","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190004001","CA","060190004001","=""060190004001""","14.67","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190004002","CA","060190004002","=""060190004002""","14.67","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190004003","CA","060190004003","=""060190004003""","11.17","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190004004","CA","060190004004","=""060190004004""","16.33","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190005011","CA","060190005011","=""060190005011""","12.67","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190005012","CA","060190005012","=""060190005012""","12.67","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190005021","CA","060190005021","=""060190005021""","12.50","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190005022","CA","060190005022","=""060190005022""","13.67","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190005023","CA","060190005023","=""060190005023""","15.83","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190006001","CA","060190006001","=""060190006001""","17.50","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190006002","CA","060190006002","=""060190006002""","15.33","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190006003","CA","060190006003","=""060190006003""","13.50","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190006004","CA","060190006004","=""060190006004""","17.33","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190007001","CA","060190007001","=""060190007001""","14.33","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190007002","CA","060190007002","=""060190007002""","10.83","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190007003","CA","060190007003","=""060190007003""","12.00","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190008001","CA","060190008001","=""060190008001""","4.17","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190009011","CA","060190009011","=""060190009011""","12.00","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190009021","CA","060190009021","=""060190009021""","13.00","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190009022","CA","060190009022","=""060190009022""","12.33","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190009023","CA","060190009023","=""060190009023""","13.17","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190010001","CA","060190010001","=""060190010001""","11.67","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190010002","CA","060190010002","=""060190010002""","13.00","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190011001","CA","060190011001","=""060190011001""","12.33","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190011002","CA","060190011002","=""060190011002""","15.33","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190012011","CA","060190012011","=""060190012011""","11.83","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190012012","CA","060190012012","=""060190012012""","16.50","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190012013","CA","060190012013","=""060190012013""","11.00","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190012014","CA","060190012014","=""060190012014""","11.50","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190012021","CA","060190012021","=""060190012021""","10.67","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190012022","CA","060190012022","=""060190012022""","10.50","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190013011","CA","060190013011","=""060190013011""","13.50","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190013012","CA","060190013012","=""060190013012""","16.17","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190013013","CA","060190013013","=""060190013013""","12.50","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190013014","CA","060190013014","=""060190013014""","14.83","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190013015","CA","060190013015","=""060190013015""","13.67","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190013031","CA","060190013031","=""060190013031""","12.83","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190013032","CA","060190013032","=""060190013032""","13.33","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190013041","CA","060190013041","=""060190013041""","9.00","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190013042","CA","060190013042","=""060190013042""","14.33","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190013043","CA","060190013043","=""060190013043""","10.83","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190014071","CA","060190014071","=""060190014071""","16.00","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190014072","CA","060190014072","=""060190014072""","15.00","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190014073","CA","060190014073","=""060190014073""","12.33","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190014081","CA","060190014081","=""060190014081""","11.83","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190014082","CA","060190014082","=""060190014082""","6.33","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190014091","CA","060190014091","=""060190014091""","9.33","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190014101","CA","060190014101","=""060190014101""","7.17","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190014102","CA","060190014102","=""060190014102""","12.83","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190014111","CA","060190014111","=""060190014111""","6.83","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190014112","CA","060190014112","=""060190014112""","6.83","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190014113","CA","060190014113","=""060190014113""","13.67","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190014114","CA","060190014114","=""060190014114""","15.50","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190014121","CA","060190014121","=""060190014121""","6.00","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190014131","CA","060190014131","=""060190014131""","10.33","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190014141","CA","060190014141","=""060190014141""","13.17","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190014142","CA","060190014142","=""060190014142""","11.50","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190014143","CA","060190014143","=""060190014143""","8.33","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190015001","CA","060190015001","=""060190015001""","4.00","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190015002","CA","060190015002","=""060190015002""","4.00","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190016001","CA","060190016001","=""060190016001""","5.83","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190016002","CA","060190016002","=""060190016002""","17.67","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190016003","CA","060190016003","=""060190016003""","6.17","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190017001","CA","060190017001","=""060190017001""","5.50","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190017002","CA","060190017002","=""060190017002""","3.33","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190017003","CA","060190017003","=""060190017003""","3.67","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190018001","CA","060190018001","=""060190018001""","3.67","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190018002","CA","060190018002","=""060190018002""","4.17","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190018003","CA","060190018003","=""060190018003""","5.00","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190018004","CA","060190018004","=""060190018004""","12.50","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190019001","CA","060190019001","=""060190019001""","5.83","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190019002","CA","060190019002","=""060190019002""","6.33","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190019003","CA","060190019003","=""060190019003""","6.17","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190020001","CA","060190020001","=""060190020001""","12.67","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190020002","CA","060190020002","=""060190020002""","15.00","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190020003","CA","060190020003","=""060190020003""","16.00","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190020004","CA","060190020004","=""060190020004""","12.83","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190020005","CA","060190020005","=""060190020005""","15.17","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190021001","CA","060190021001","=""060190021001""","13.83","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190021002","CA","060190021002","=""060190021002""","14.83","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190021003","CA","060190021003","=""060190021003""","13.83","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190021004","CA","060190021004","=""060190021004""","13.83","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190021005","CA","060190021005","=""060190021005""","14.00","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190022001","CA","060190022001","=""060190022001""","18.33","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190022002","CA","060190022002","=""060190022002""","14.50","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190022003","CA","060190022003","=""060190022003""","17.00","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190022004","CA","060190022004","=""060190022004""","13.83","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190023001","CA","060190023001","=""060190023001""","18.17","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190023002","CA","060190023002","=""060190023002""","16.17","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190023003","CA","060190023003","=""060190023003""","15.33","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190024001","CA","060190024001","=""060190024001""","14.67","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190024002","CA","060190024002","=""060190024002""","13.00","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190024003","CA","060190024003","=""060190024003""","14.33","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190024004","CA","060190024004","=""060190024004""","14.67","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190025011","CA","060190025011","=""060190025011""","16.00","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190025012","CA","060190025012","=""060190025012""","11.33","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190025013","CA","060190025013","=""060190025013""","11.17","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190025014","CA","060190025014","=""060190025014""","13.00","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190025021","CA","060190025021","=""060190025021""","11.50","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190025022","CA","060190025022","=""060190025022""","14.50","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190025023","CA","060190025023","=""060190025023""","12.17","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190026011","CA","060190026011","=""060190026011""","15.17","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190026012","CA","060190026012","=""060190026012""","16.17","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190026013","CA","060190026013","=""060190026013""","15.33","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190026021","CA","060190026021","=""060190026021""","15.17","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190026022","CA","060190026022","=""060190026022""","13.50","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190026023","CA","060190026023","=""060190026023""","15.67","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190027011","CA","060190027011","=""060190027011""","16.00","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190027012","CA","060190027012","=""060190027012""","14.83","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190027013","CA","060190027013","=""060190027013""","15.00","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190027014","CA","060190027014","=""060190027014""","15.17","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190027021","CA","060190027021","=""060190027021""","16.67","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190027022","CA","060190027022","=""060190027022""","12.50","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190027023","CA","060190027023","=""060190027023""","11.67","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190028001","CA","060190028001","=""060190028001""","13.83","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190028002","CA","060190028002","=""060190028002""","12.17","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190028003","CA","060190028003","=""060190028003""","15.33","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190028004","CA","060190028004","=""060190028004""","13.83","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190029031","CA","060190029031","=""060190029031""","14.50","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190029032","CA","060190029032","=""060190029032""","12.00","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190029033","CA","060190029033","=""060190029033""","12.83","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190029041","CA","060190029041","=""060190029041""","13.33","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190029042","CA","060190029042","=""060190029042""","12.00","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190029051","CA","060190029051","=""060190029051""","10.00","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190029052","CA","060190029052","=""060190029052""","11.17","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190029061","CA","060190029061","=""060190029061""","14.83","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190029062","CA","060190029062","=""060190029062""","11.50","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190029063","CA","060190029063","=""060190029063""","14.33","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190030011","CA","060190030011","=""060190030011""","14.33","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190030012","CA","060190030012","=""060190030012""","11.00","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190030031","CA","060190030031","=""060190030031""","11.33","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190030032","CA","060190030032","=""060190030032""","13.17","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190030041","CA","060190030041","=""060190030041""","12.67","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190030042","CA","060190030042","=""060190030042""","11.67","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190031021","CA","060190031021","=""060190031021""","9.17","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190031022","CA","060190031022","=""060190031022""","11.33","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190031023","CA","060190031023","=""060190031023""","14.17","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190031024","CA","060190031024","=""060190031024""","10.50","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190031025","CA","060190031025","=""060190031025""","15.33","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190031031","CA","060190031031","=""060190031031""","13.33","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190031032","CA","060190031032","=""060190031032""","12.33","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190031033","CA","060190031033","=""060190031033""","13.33","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190031034","CA","060190031034","=""060190031034""","10.00","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190031035","CA","060190031035","=""060190031035""","10.50","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190031041","CA","060190031041","=""060190031041""","14.83","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190031042","CA","060190031042","=""060190031042""","10.67","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190031043","CA","060190031043","=""060190031043""","13.33","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190032011","CA","060190032011","=""060190032011""","14.50","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190032012","CA","060190032012","=""060190032012""","10.83","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190032021","CA","060190032021","=""060190032021""","12.17","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190032022","CA","060190032022","=""060190032022""","11.67","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190032023","CA","060190032023","=""060190032023""","15.67","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190033011","CA","060190033011","=""060190033011""","12.67","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190033012","CA","060190033012","=""060190033012""","15.67","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190033021","CA","060190033021","=""060190033021""","13.00","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190033022","CA","060190033022","=""060190033022""","10.33","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190033023","CA","060190033023","=""060190033023""","12.17","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190033024","CA","060190033024","=""060190033024""","12.33","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190034001","CA","060190034001","=""060190034001""","15.17","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190034002","CA","060190034002","=""060190034002""","11.67","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190034003","CA","060190034003","=""060190034003""","13.17","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190034004","CA","060190034004","=""060190034004""","15.83","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190035001","CA","060190035001","=""060190035001""","16.50","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190035002","CA","060190035002","=""060190035002""","17.50","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190035003","CA","060190035003","=""060190035003""","12.17","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190035004","CA","060190035004","=""060190035004""","11.83","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190035005","CA","060190035005","=""060190035005""","16.17","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190036001","CA","060190036001","=""060190036001""","14.17","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190036002","CA","060190036002","=""060190036002""","15.50","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190036003","CA","060190036003","=""060190036003""","12.17","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190036004","CA","060190036004","=""060190036004""","14.83","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190036005","CA","060190036005","=""060190036005""","15.50","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190037011","CA","060190037011","=""060190037011""","15.00","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190037012","CA","060190037012","=""060190037012""","14.00","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190037021","CA","060190037021","=""060190037021""","12.33","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190037022","CA","060190037022","=""060190037022""","16.83","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190037023","CA","060190037023","=""060190037023""","14.33","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190037024","CA","060190037024","=""060190037024""","10.83","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190038031","CA","060190038031","=""060190038031""","5.83","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190038032","CA","060190038032","=""060190038032""","6.67","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190038033","CA","060190038033","=""060190038033""","6.17","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190038041","CA","060190038041","=""060190038041""","8.83","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190038042","CA","060190038042","=""060190038042""","7.00","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190038043","CA","060190038043","=""060190038043""","12.00","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190038051","CA","060190038051","=""060190038051""","12.83","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190038052","CA","060190038052","=""060190038052""","11.17","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190038053","CA","060190038053","=""060190038053""","13.67","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190038071","CA","060190038071","=""060190038071""","14.00","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190038072","CA","060190038072","=""060190038072""","9.83","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190038073","CA","060190038073","=""060190038073""","4.50","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190038081","CA","060190038081","=""060190038081""","4.67","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190038082","CA","060190038082","=""060190038082""","9.67","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190038091","CA","060190038091","=""060190038091""","13.83","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190038092","CA","060190038092","=""060190038092""","15.00","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190038101","CA","060190038101","=""060190038101""","11.83","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190038102","CA","060190038102","=""060190038102""","11.67","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190039001","CA","060190039001","=""060190039001""","4.50","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190039002","CA","060190039002","=""060190039002""","3.17","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190039003","CA","060190039003","=""060190039003""","3.67","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190039004","CA","060190039004","=""060190039004""","3.83","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190039005","CA","060190039005","=""060190039005""","4.17","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190040011","CA","060190040011","=""060190040011""","12.33","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190040012","CA","060190040012","=""060190040012""","6.67","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190040013","CA","060190040013","=""060190040013""","7.33","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190040021","CA","060190040021","=""060190040021""","12.00","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190040022","CA","060190040022","=""060190040022""","9.50","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190040023","CA","060190040023","=""060190040023""","4.33","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190041001","CA","060190041001","=""060190041001""","5.17","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190041002","CA","060190041002","=""060190041002""","5.00","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190042051","CA","060190042051","=""060190042051""","16.67","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190042052","CA","060190042052","=""060190042052""","11.67","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190042053","CA","060190042053","=""060190042053""","12.00","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190042054","CA","060190042054","=""060190042054""","13.17","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190042071","CA","060190042071","=""060190042071""","7.00","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190042072","CA","060190042072","=""060190042072""","13.67","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190042081","CA","060190042081","=""060190042081""","8.67","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190042082","CA","060190042082","=""060190042082""","8.50","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190042101","CA","060190042101","=""060190042101""","13.83","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190042102","CA","060190042102","=""060190042102""","10.00","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190042111","CA","060190042111","=""060190042111""","7.67","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190042112","CA","060190042112","=""060190042112""","10.17","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190042121","CA","060190042121","=""060190042121""","10.67","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190042122","CA","060190042122","=""060190042122""","13.33","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190042123","CA","060190042123","=""060190042123""","12.83","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190042124","CA","060190042124","=""060190042124""","15.83","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190042131","CA","060190042131","=""060190042131""","7.33","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190042132","CA","060190042132","=""060190042132""","12.67","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190042141","CA","060190042141","=""060190042141""","11.67","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190042142","CA","060190042142","=""060190042142""","11.50","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190042143","CA","060190042143","=""060190042143""","12.67","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190042144","CA","060190042144","=""060190042144""","6.67","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060190042151","CA","060190042151","=""060190042151""","9.50","2021","2010","EPA Smart Location Database","California (State)"
