"Geography Type Description","Geography Name","Sits in State","GeoID","Formatted GeoID","Jobs within 45 Minutes Auto Travel Time","Data Time Period","Geographic Vintage","Data Source","Selected Location"
"GeoID_Description","GeoID_Name","SitsinState","GeoID","GeoID_Formatted","d5ar","TimeFrame","GeoVintage","Source","Location"
"Block Group","040131086023","AZ","040131086023","=""040131086023""","195697","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131086024","AZ","040131086024","=""040131086024""","196735","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131088021","AZ","040131088021","=""040131088021""","179254","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131088022","AZ","040131088022","=""040131088022""","185525","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131089011","AZ","040131089011","=""040131089011""","196816","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131089012","AZ","040131089012","=""040131089012""","176347","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131089013","AZ","040131089013","=""040131089013""","184898","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131089021","AZ","040131089021","=""040131089021""","176109","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131089022","AZ","040131089022","=""040131089022""","171783","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131089023","AZ","040131089023","=""040131089023""","176082","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131089024","AZ","040131089024","=""040131089024""","165840","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131090011","AZ","040131090011","=""040131090011""","194726","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131090012","AZ","040131090012","=""040131090012""","207135","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131090021","AZ","040131090021","=""040131090021""","191850","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131090022","AZ","040131090022","=""040131090022""","196783","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131090023","AZ","040131090023","=""040131090023""","181309","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131090031","AZ","040131090031","=""040131090031""","191864","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131090032","AZ","040131090032","=""040131090032""","190525","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131090033","AZ","040131090033","=""040131090033""","195720","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131090034","AZ","040131090034","=""040131090034""","197955","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131091011","AZ","040131091011","=""040131091011""","177883","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131091012","AZ","040131091012","=""040131091012""","187804","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131091021","AZ","040131091021","=""040131091021""","177959","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131091022","AZ","040131091022","=""040131091022""","201972","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131091023","AZ","040131091023","=""040131091023""","184641","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131092001","AZ","040131092001","=""040131092001""","159280","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131092002","AZ","040131092002","=""040131092002""","162181","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131092003","AZ","040131092003","=""040131092003""","145271","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131093001","AZ","040131093001","=""040131093001""","120800","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131093002","AZ","040131093002","=""040131093002""","120001","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131093003","AZ","040131093003","=""040131093003""","121035","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131094001","AZ","040131094001","=""040131094001""","96387","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131094002","AZ","040131094002","=""040131094002""","104514","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131094003","AZ","040131094003","=""040131094003""","105185","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131094004","AZ","040131094004","=""040131094004""","103261","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131094005","AZ","040131094005","=""040131094005""","106697","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131095001","AZ","040131095001","=""040131095001""","93922","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131095002","AZ","040131095002","=""040131095002""","90842","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131095003","AZ","040131095003","=""040131095003""","86494","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131096011","AZ","040131096011","=""040131096011""","71179","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131096012","AZ","040131096012","=""040131096012""","91420","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131096013","AZ","040131096013","=""040131096013""","81033","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131096021","AZ","040131096021","=""040131096021""","84313","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131096022","AZ","040131096022","=""040131096022""","93686","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131096023","AZ","040131096023","=""040131096023""","86768","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131096031","AZ","040131096031","=""040131096031""","82526","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131096032","AZ","040131096032","=""040131096032""","77957","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131096033","AZ","040131096033","=""040131096033""","80546","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131096034","AZ","040131096034","=""040131096034""","91272","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131096041","AZ","040131096041","=""040131096041""","77223","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131096042","AZ","040131096042","=""040131096042""","81070","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131097011","AZ","040131097011","=""040131097011""","98330","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131097012","AZ","040131097012","=""040131097012""","105803","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131097013","AZ","040131097013","=""040131097013""","108432","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131097014","AZ","040131097014","=""040131097014""","97258","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131097021","AZ","040131097021","=""040131097021""","90870","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131097022","AZ","040131097022","=""040131097022""","97372","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131097023","AZ","040131097023","=""040131097023""","103380","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131097031","AZ","040131097031","=""040131097031""","95366","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131097032","AZ","040131097032","=""040131097032""","94957","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131097041","AZ","040131097041","=""040131097041""","98763","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131097042","AZ","040131097042","=""040131097042""","97061","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131097051","AZ","040131097051","=""040131097051""","112312","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131097052","AZ","040131097052","=""040131097052""","101555","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131098011","AZ","040131098011","=""040131098011""","105946","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131098012","AZ","040131098012","=""040131098012""","100236","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131098021","AZ","040131098021","=""040131098021""","100463","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131098022","AZ","040131098022","=""040131098022""","114115","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131098023","AZ","040131098023","=""040131098023""","114104","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131099001","AZ","040131099001","=""040131099001""","127257","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131099002","AZ","040131099002","=""040131099002""","113923","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131099003","AZ","040131099003","=""040131099003""","123087","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131099004","AZ","040131099004","=""040131099004""","117529","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131100011","AZ","040131100011","=""040131100011""","125593","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131100012","AZ","040131100012","=""040131100012""","146066","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131100021","AZ","040131100021","=""040131100021""","129960","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131100022","AZ","040131100022","=""040131100022""","137048","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131101001","AZ","040131101001","=""040131101001""","138727","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131101002","AZ","040131101002","=""040131101002""","170834","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131101003","AZ","040131101003","=""040131101003""","158684","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131101004","AZ","040131101004","=""040131101004""","169074","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131104001","AZ","040131104001","=""040131104001""","190798","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131104002","AZ","040131104002","=""040131104002""","196631","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131104003","AZ","040131104003","=""040131104003""","194833","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131104004","AZ","040131104004","=""040131104004""","177847","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131105011","AZ","040131105011","=""040131105011""","199588","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131105012","AZ","040131105012","=""040131105012""","198770","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131105013","AZ","040131105013","=""040131105013""","184853","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131105021","AZ","040131105021","=""040131105021""","198407","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131105022","AZ","040131105022","=""040131105022""","215025","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131106001","AZ","040131106001","=""040131106001""","208694","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131106002","AZ","040131106002","=""040131106002""","217799","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131106003","AZ","040131106003","=""040131106003""","211119","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131106004","AZ","040131106004","=""040131106004""","231489","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131107011","AZ","040131107011","=""040131107011""","233890","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131107012","AZ","040131107012","=""040131107012""","240299","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131107021","AZ","040131107021","=""040131107021""","227780","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131107022","AZ","040131107022","=""040131107022""","229676","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131108011","AZ","040131108011","=""040131108011""","207067","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131108012","AZ","040131108012","=""040131108012""","207604","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131108013","AZ","040131108013","=""040131108013""","200370","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131108021","AZ","040131108021","=""040131108021""","198814","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131108022","AZ","040131108022","=""040131108022""","213727","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131109011","AZ","040131109011","=""040131109011""","200740","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131109012","AZ","040131109012","=""040131109012""","187605","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131109021","AZ","040131109021","=""040131109021""","194704","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131109022","AZ","040131109022","=""040131109022""","188372","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131110001","AZ","040131110001","=""040131110001""","193401","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131110002","AZ","040131110002","=""040131110002""","181354","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131110003","AZ","040131110003","=""040131110003""","200187","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131110004","AZ","040131110004","=""040131110004""","200370","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131110005","AZ","040131110005","=""040131110005""","206067","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131111001","AZ","040131111001","=""040131111001""","159028","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131111002","AZ","040131111002","=""040131111002""","174194","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131111003","AZ","040131111003","=""040131111003""","175394","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131112011","AZ","040131112011","=""040131112011""","181720","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131112012","AZ","040131112012","=""040131112012""","187052","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131112013","AZ","040131112013","=""040131112013""","209000","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131112014","AZ","040131112014","=""040131112014""","184782","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131112021","AZ","040131112021","=""040131112021""","211040","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131112031","AZ","040131112031","=""040131112031""","228804","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131112041","AZ","040131112041","=""040131112041""","236068","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131113001","AZ","040131113001","=""040131113001""","234913","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131113002","AZ","040131113002","=""040131113002""","207098","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131113003","AZ","040131113003","=""040131113003""","221043","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131113004","AZ","040131113004","=""040131113004""","198064","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131113005","AZ","040131113005","=""040131113005""","217512","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131114011","AZ","040131114011","=""040131114011""","219503","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131114012","AZ","040131114012","=""040131114012""","231693","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131114021","AZ","040131114021","=""040131114021""","208431","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131114022","AZ","040131114022","=""040131114022""","222555","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131115011","AZ","040131115011","=""040131115011""","219917","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131115021","AZ","040131115021","=""040131115021""","208439","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131115022","AZ","040131115022","=""040131115022""","213291","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131115023","AZ","040131115023","=""040131115023""","226505","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131115024","AZ","040131115024","=""040131115024""","224956","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131116011","AZ","040131116011","=""040131116011""","232782","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131116012","AZ","040131116012","=""040131116012""","244041","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131116021","AZ","040131116021","=""040131116021""","242443","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131116022","AZ","040131116022","=""040131116022""","240156","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131116023","AZ","040131116023","=""040131116023""","227187","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131117001","AZ","040131117001","=""040131117001""","236872","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131117002","AZ","040131117002","=""040131117002""","241574","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131117003","AZ","040131117003","=""040131117003""","240539","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131117004","AZ","040131117004","=""040131117004""","216922","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131118001","AZ","040131118001","=""040131118001""","225771","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131118002","AZ","040131118002","=""040131118002""","229411","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131118003","AZ","040131118003","=""040131118003""","221744","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131118004","AZ","040131118004","=""040131118004""","245933","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131119001","AZ","040131119001","=""040131119001""","206236","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131119002","AZ","040131119002","=""040131119002""","248895","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131119003","AZ","040131119003","=""040131119003""","226773","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131121001","AZ","040131121001","=""040131121001""","187075","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131121002","AZ","040131121002","=""040131121002""","178138","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131121003","AZ","040131121003","=""040131121003""","183276","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131122011","AZ","040131122011","=""040131122011""","173543","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131122012","AZ","040131122012","=""040131122012""","189236","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131122021","AZ","040131122021","=""040131122021""","188548","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131122022","AZ","040131122022","=""040131122022""","176743","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131122023","AZ","040131122023","=""040131122023""","166096","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131123011","AZ","040131123011","=""040131123011""","175980","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131123012","AZ","040131123012","=""040131123012""","166565","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131123013","AZ","040131123013","=""040131123013""","167146","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131123021","AZ","040131123021","=""040131123021""","142641","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131123022","AZ","040131123022","=""040131123022""","148294","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131123023","AZ","040131123023","=""040131123023""","149637","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131123024","AZ","040131123024","=""040131123024""","161389","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131123025","AZ","040131123025","=""040131123025""","156556","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131124011","AZ","040131124011","=""040131124011""","131577","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131124012","AZ","040131124012","=""040131124012""","136315","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131124013","AZ","040131124013","=""040131124013""","138478","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131124021","AZ","040131124021","=""040131124021""","148117","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131124022","AZ","040131124022","=""040131124022""","145165","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131124023","AZ","040131124023","=""040131124023""","162518","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131125021","AZ","040131125021","=""040131125021""","133569","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131125022","AZ","040131125022","=""040131125022""","135658","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131125023","AZ","040131125023","=""040131125023""","132257","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131125031","AZ","040131125031","=""040131125031""","119071","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131125032","AZ","040131125032","=""040131125032""","118700","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131125033","AZ","040131125033","=""040131125033""","113049","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131125034","AZ","040131125034","=""040131125034""","119705","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131125041","AZ","040131125041","=""040131125041""","116537","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131125042","AZ","040131125042","=""040131125042""","122651","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131125051","AZ","040131125051","=""040131125051""","141865","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131125052","AZ","040131125052","=""040131125052""","142601","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131125053","AZ","040131125053","=""040131125053""","147665","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131125054","AZ","040131125054","=""040131125054""","145852","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131125055","AZ","040131125055","=""040131125055""","145006","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131125071","AZ","040131125071","=""040131125071""","163933","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131125072","AZ","040131125072","=""040131125072""","164165","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131125081","AZ","040131125081","=""040131125081""","138118","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131125091","AZ","040131125091","=""040131125091""","136105","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131125092","AZ","040131125092","=""040131125092""","151241","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131125093","AZ","040131125093","=""040131125093""","124992","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131125101","AZ","040131125101","=""040131125101""","105093","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131125102","AZ","040131125102","=""040131125102""","116950","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131125111","AZ","040131125111","=""040131125111""","98785","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131125112","AZ","040131125112","=""040131125112""","110921","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131125113","AZ","040131125113","=""040131125113""","88380","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131125121","AZ","040131125121","=""040131125121""","150927","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131125131","AZ","040131125131","=""040131125131""","125505","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131125132","AZ","040131125132","=""040131125132""","110680","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131125133","AZ","040131125133","=""040131125133""","125723","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131125134","AZ","040131125134","=""040131125134""","124694","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131125141","AZ","040131125141","=""040131125141""","115009","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131125142","AZ","040131125142","=""040131125142""","123094","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131126011","AZ","040131126011","=""040131126011""","195789","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131126012","AZ","040131126012","=""040131126012""","192558","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131126021","AZ","040131126021","=""040131126021""","191312","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131126022","AZ","040131126022","=""040131126022""","177361","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131126023","AZ","040131126023","=""040131126023""","194593","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131126024","AZ","040131126024","=""040131126024""","191485","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131127001","AZ","040131127001","=""040131127001""","182077","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131127002","AZ","040131127002","=""040131127002""","194185","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131127003","AZ","040131127003","=""040131127003""","179979","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131127004","AZ","040131127004","=""040131127004""","193593","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131129001","AZ","040131129001","=""040131129001""","237659","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131129002","AZ","040131129002","=""040131129002""","235620","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131129003","AZ","040131129003","=""040131129003""","228498","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131129004","AZ","040131129004","=""040131129004""","200651","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131130001","AZ","040131130001","=""040131130001""","238217","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131130002","AZ","040131130002","=""040131130002""","242700","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131131001","AZ","040131131001","=""040131131001""","238161","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131131002","AZ","040131131002","=""040131131002""","212509","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131132011","AZ","040131132011","=""040131132011""","213936","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131132012","AZ","040131132012","=""040131132012""","216050","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131132021","AZ","040131132021","=""040131132021""","251965","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131132022","AZ","040131132022","=""040131132022""","225041","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131132031","AZ","040131132031","=""040131132031""","240680","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131132032","AZ","040131132032","=""040131132032""","224791","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131133001","AZ","040131133001","=""040131133001""","198672","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131133002","AZ","040131133002","=""040131133002""","222528","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131133003","AZ","040131133003","=""040131133003""","213977","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131134001","AZ","040131134001","=""040131134001""","205515","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131135011","AZ","040131135011","=""040131135011""","221831","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131135012","AZ","040131135012","=""040131135012""","242970","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131135021","AZ","040131135021","=""040131135021""","235891","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131136011","AZ","040131136011","=""040131136011""","212192","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131136012","AZ","040131136012","=""040131136012""","221685","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131136021","AZ","040131136021","=""040131136021""","241378","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131136022","AZ","040131136022","=""040131136022""","216314","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131137001","AZ","040131137001","=""040131137001""","217969","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131137002","AZ","040131137002","=""040131137002""","225848","2021","2010","EPA Smart Location Database","Arizona (State)"
